customer_id,merchant_id,loan_id,application_date,currency,transaction_fee,merchant_status,store_id,term,risk_score,disbursed_date,loanamount,paid_date,city,state,channel,is_disbursed,first_vintage_pay,full_name,age,gender,tel_number,email,merchant_name,merchant_size,store_name,fraud_score
61z98y04080i793y8i968y55,779960071765062,loan_4921490,26/04/2022 13:17,MXN,0.045,7 Live,NA,6,0.7,26/04/2022,2700.27,01/08/2022,Azcapotzalco,Ciudad de México,Social Media,TRUE,13/03/2022,Yadira Romero,51,M,3329093835,email_2061@gmail.com,merchant_name_316,extra-large,NA,0.8
615gzz134655y945y0hh657g,690647292192254,loan_1750666,10/10/2021 18:47,MXN,NA,7 Live,NA,NA,NA,NA,653.35,NA,Puebla,Puebla,Social Media,FALSE,15/11/2021,Anthony Muniz Gonzalez,27,H,3333732158,email_230@gmail.com,merchant_name_217,small,NA,0.5
616hiii633h2576091y3y096,311062671139062,loan_8975592,19/10/2021 23:51,MXN,NA,7 Live,NA,NA,0.8,NA,1532.9270000000001,NA,Puebla,Puebla,Social Media,FALSE,19/10/2021,Mara Sawa,23,M,3384120987,email_2830@gmail.com,merchant_name_93,small,NA,0.9
617101iy3228635663724i91,642155937014514,loan_2347100,23/10/2021 09:10,MXN,NA,7 Live,NA,NA,0.8,NA,2759.40,NA,Naucalpan de Juárez,Estado de México,Social Media,FALSE,04/11/2021,Stephanie Roldan,23,M,3304524527,email_2797@gmail.com,merchant_name_85,medium,NA,0.3
6188gi1x7y9i118xg09h2z6g,522186628800710,loan_6255006,08/11/2021 00:09,MXN,NA,7 Live,NA,NA,NA,NA,6952.5199999999995,NA,NA,NA,Social Media,FALSE,15/11/2021,Carolina Gonzalez,43,M,3381441991,email_2114@gmail.com,merchant_name_2,medium,NA,0.8
6164xz6x10h799gg0g7y8g50,721230026255460,loan_6710734,10/11/2021 00:58,MXN,NA,7 Live,NA,NA,NA,NA,1093.54,NA,Angostura,Sinaloa,Social Media,FALSE,11/10/2021,Juan Garcia Carvajal,53,H,3330753726,email_1673@gmail.com,merchant_name_369,extra-large,NA,0.1
617zh5972ii5y6x4134g9hhg,642155937014514,loan_3271658,10/11/2021 01:13,MXN,NA,7 Live,NA,NA,NA,NA,3350.70,NA,Tijuana,Baja California,Social Media,FALSE,10/11/2021,Katrina Garcia,25,M,3307278028,email_1538@gmail.com,merchant_name_85,medium,NA,0.8
618y8xg12312g5zy91gy40g4,726183834821532,loan_7708298,10/11/2021 21:32,MXN,NA,7 Live,NA,NA,NA,NA,1029.85,NA,Boca del Río,Veracruz,Social Media,FALSE,10/11/2021,Alexandra Aragon,41,M,3303497893,email_2786@gmail.com,merchant_name_82,small,NA,0.3
616484081292y8zhyh8yyz8z,311062671139062,loan_9494878,15/11/2021 17:29,MXN,NA,7 Live,NA,NA,NA,NA,1259.25,NA,Huamantla,Tlaxcala,Social Media,FALSE,13/01/2022,Destiny Gade,60,M,3381055001,email_1403@gmail.com,merchant_name_93,small,NA,0.1
616484081292y8zhyh8yyz8z,311062671139062,loan_4530856,15/11/2021 17:36,MXN,NA,7 Live,NA,NA,0.4,NA,1532.27,NA,Huamantla,Tlaxcala,Social Media,FALSE,13/01/2022,Destiny Gade,60,M,3381055001,email_1403@gmail.com,merchant_name_93,small,NA,0.5
618xz18g6y271iz09g094zy5,646419203762018,loan_6122296,15/11/2021 22:22,MXN,NA,7 Live,NA,NA,NA,NA,1356.67,NA,NA,NA,Social Media,FALSE,12/11/2021,Juan Bastidas,44,H,3310694095,email_1343@gmail.com,merchant_name_27,extra-large,NA,0.7
6194356h78ig773457y12y8g,620222386283932,loan_4069044,16/11/2021 18:02,MXN,NA,7 Live,NA,NA,NA,NA,433.73,NA,NA,NA,Social Media,FALSE,16/11/2021,Angelo Cordova,32,H,3397702246,email_757@gmail.com,merchant_name_28,large,NA,0.1
619471zxiz8zxgz5h636zg43,672625668141222,loan_0470030,16/11/2021 21:17,MXN,NA,7 Live,NA,NA,0.7,NA,1805.29,NA,San Pablo Etla,Oaxaca,Social Media,FALSE,16/11/2021,Aime Cabral,38,M,3368451262,email_2239@gmail.com,merchant_name_134,extra-large,NA,0.5
619223x49h32ghz1h760gxxy,767321425846918,loan_7584276,19/11/2021 18:56,MXN,NA,7 Live,NA,NA,NA,NA,1170.92,NA,NA,NA,Social Media,FALSE,15/11/2021,Joshua Garcia,65,H,3377853337,email_463@gmail.com,merchant_name_587,medium,NA,1
5y45ighx9zz45y5h33i65860,522186628800710,loan_9717804,19/11/2021 23:04,MXN,NA,7 Live,NA,NA,0.6,NA,5358.93,NA,León,Guanajuato,Social Media,FALSE,08/11/2021,Erika Garcia Martinez,34,M,3326084246,email_1262@gmail.com,merchant_name_2,medium,NA,0.1
61983338y9i627577gi96x4y,716325710471686,loan_2547010,21/11/2021 19:41,MXN,NA,7 Live,NA,NA,0.7,NA,8758.539999999999,NA,Ixtepec,Puebla,Social Media,FALSE,23/11/2021,Stephanie Medina,27,M,3374002354,email_1549@gmail.com,merchant_name_35,extra-large,NA,0.8
619y0z1z8h9314h6xix47737,522186628800710,loan_6404840,25/11/2021 02:18,MXN,NA,7 Live,NA,NA,0.8,NA,4670.54,NA,Naucalpan de Juárez,Estado de México,Social Media,FALSE,25/11/2021,Monique Ramirez,64,M,3353717179,email_1035@gmail.com,merchant_name_2,medium,NA,0.5
618g786059zi4i76x62ig378,522186628800710,loan_0677374,25/11/2021 13:46,MXN,NA,7 Live,NA,NA,NA,NA,6204.2699999999995,NA,Pabellón de Arteaga,Aguascalientes,Social Media,FALSE,24/11/2021,Roberto Zamora,53,H,3305926180,email_685@gmail.com,merchant_name_2,medium,NA,0.4
6189y2y431zzhi08zy6y1yyx,758110272895446,loan_7606044,26/11/2021 13:04,MXN,NA,7 Live,NA,NA,NA,NA,8394.27,NA,NA,NA,Social Media,FALSE,08/11/2021,Issac Barajas,26,H,3353942720,email_2147@gmail.com,merchant_name_220,large,NA,0.4
5y97i82h4i7638yxy13z838y,579162792534244,loan_8788474,03/12/2021 01:32,MXN,NA,7 Live,NA,NA,NA,NA,5035.54,NA,NA,NA,Social Media,FALSE,03/12/2021,Liam Gonzales,49,H,3357778612,email_1530@gmail.com,merchant_name_107,large,NA,0.8
6193215iz61i9589x5179yhi,522186628800710,loan_0018200,05/12/2021 19:09,MXN,NA,7 Live,NA,NA,0,NA,6204.2699999999995,NA,Iztapalapa,Ciudad de México,Social Media,FALSE,15/11/2021,Humberto Salgado,32,H,3323363057,email_2707@gmail.com,merchant_name_2,medium,NA,0.3
600h131zzy1xxg54h0355702,716945251115144,loan_4420070,05/12/2021 20:23,MXN,NA,7 Live,NA,NA,NA,NA,1386.27,NA,NA,NA,Social Media,FALSE,05/12/2021,Isaiah Lucero,22,H,3315587522,email_1963@gmail.com,merchant_name_10,small,NA,0.6
618g33x9i5g7h20817144hh5,611801473753126,loan_9408092,14/12/2021 12:48,MXN,NA,7 Live,NA,NA,0.9,NA,1273.12,NA,Benito Juárez,Quintana Roo,Social Media,FALSE,10/11/2021,Jordan Hebert,26,H,3345631795,email_2731@gmail.com,merchant_name_324,large,NA,0.2
593i0i291hxy16i47y7746g7,789260705999920,loan_7963732,14/12/2021 22:01,MXN,NA,7 Live,NA,NA,0.3,NA,8622.75,NA,Azcapotzalco,Ciudad de México,Social Media,FALSE,15/12/2021,Michael Ascencio Molina,56,H,3327548772,email_87@gmail.com,merchant_name_23,medium,NA,0.6
611xg8g18y698i52290218gg,522186628800710,loan_9566782,15/12/2021 20:40,MXN,NA,7 Live,NA,NA,0,NA,8320.539999999999,NA,Tula de Allende,Hidalgo,Social Media,FALSE,20/11/2021,Ariel Garcia,63,H,3329626720,email_1767@gmail.com,merchant_name_2,medium,NA,0.2
619x6x73480ih4hg0y05i5gy,747860157276962,loan_1155268,20/12/2021 22:45,MXN,NA,7 Live,NA,NA,0.9,NA,372.01,NA,Guadalupe,Nuevo León,Social Media,FALSE,24/11/2021,Kevin Meraz Molina,22,H,3314351572,email_66@gmail.com,merchant_name_221,large,NA,0.4
61yg5x1zgzx6yyg5100gy2g4,522186628800710,loan_0954842,28/12/2021 12:57,MXN,NA,7 Live,NA,NA,0.6,NA,1233.70,NA,Jiquipilas,Chiapas,Social Media,FALSE,16/01/2022,Estevan Saucedo,25,H,3304604128,email_1928@gmail.com,merchant_name_2,medium,NA,0.1
61giz47hy03601h40g29g5h1,522186628800710,loan_5704808,28/12/2021 16:06,MXN,NA,7 Live,NA,NA,NA,NA,820.52,NA,NA,NA,Social Media,FALSE,19/12/2021,Luis Navarro,54,H,3356976354,email_2340@gmail.com,merchant_name_2,medium,NA,0.3
6188gi6x3g3738yi6gzy92h0,646419203762018,loan_5672930,28/12/2021 20:46,MXN,NA,7 Live,NA,NA,NA,NA,700.29,NA,Iztapalapa,Ciudad de México,Social Media,FALSE,11/11/2021,Isabel Clarke,50,M,3367118851,email_12@gmail.com,merchant_name_27,extra-large,NA,1
61g0x8g5x53y2hz9263i022z,522186628800710,loan_8293676,29/12/2021 11:21,MXN,NA,7 Live,NA,NA,0.7,NA,3720.08,NA,Puebla,Puebla,Social Media,FALSE,30/12/2021,Isamark Carrillo,29,M,3312945642,email_1956@gmail.com,merchant_name_2,medium,NA,0.5
618x09i090h12813z1943g5z,762370016421792,loan_5582382,01/01/2022 21:23,MXN,NA,7 Live,NA,NA,0.8,NA,2117.00,NA,General Escobedo,Nuevo León,Social Media,FALSE,12/11/2021,Dominik Apodaca,37,H,3316880039,email_535@gmail.com,merchant_name_165,medium,NA,0.6
6192xh865y61g7h7059111x0,522186628800710,loan_7864224,05/01/2022 15:21,MXN,NA,7 Live,NA,NA,NA,NA,3868.27,NA,Apodaca,Nuevo León,Social Media,FALSE,17/11/2021,Christopher Cisneros,24,H,3340322971,email_1881@gmail.com,merchant_name_2,medium,NA,0.7
5i7i838x80y5gziy871y80i4,763169811475744,loan_4943146,15/01/2022 15:20,MXN,NA,7 Live,NA,NA,NA,NA,6861.2699999999995,NA,El Carmen,Nuevo León,Social Media,FALSE,18/10/2021,Gisell Fernandez,32,M,3376395590,email_2516@gmail.com,merchant_name_4,small,NA,0.5
617374iz80zh64z9823hx0i6,763169811475744,loan_8051150,24/01/2022 19:35,MXN,NA,7 Live,NA,NA,NA,NA,5328.2699999999995,NA,Ixtapaluca,Estado de México,Social Media,FALSE,22/10/2021,Jose De La Rosa,31,H,3308370772,email_220@gmail.com,merchant_name_4,small,NA,1
618z0579807ihz63hh2z7h39,711096000586510,loan_7413520,25/01/2022 19:26,MXN,NA,7 Live,NA,NA,NA,NA,1167.27,NA,Coyoacán,Ciudad de México,Social Media,FALSE,08/11/2021,Jerry Silerio-Romero,25,H,3390024054,email_2080@gmail.com,merchant_name_465,large,NA,0.3
616y4999iz8gh24h20z5z729,522186628800710,loan_3620944,30/01/2022 18:37,MXN,NA,7 Live,NA,NA,NA,NA,5839.2699999999995,NA,NA,NA,Social Media,FALSE,17/10/2021,Victor Gonzalez,41,H,3336295678,email_2572@gmail.com,merchant_name_2,medium,NA,0.8
61z045h251742y038h1y370i,522186628800710,loan_5341990,31/01/2022 14:04,MXN,NA,7 Live,NA,NA,NA,NA,5110.00,NA,Pátzcuaro,Michoacán de Ocampo,Social Media,FALSE,25/11/2021,Camille Chavez Ordonez,56,M,3395847966,email_40@gmail.com,merchant_name_2,medium,NA,0.1
61h499yh50zy02g4i174hh39,518556995559856,loan_9984826,01/02/2022 13:12,MXN,NA,7 Live,NA,NA,NA,NA,801.54,NA,Gustavo A. Madero,Ciudad de México,Social Media,FALSE,02/02/2022,Brianna Moore,34,M,3387332205,email_2317@gmail.com,merchant_name_173,extra-large,NA,1
61yig4yg63x2g3z76960i0g2,792361697554296,loan_2365982,03/02/2022 22:36,MXN,NA,7 Live,NA,NA,NA,NA,1759.51,NA,Puebla,Puebla,Social Media,FALSE,03/02/2022,Leonardo Robles Ruiz,54,H,3309637853,email_831@gmail.com,merchant_name_279,small,NA,0.8
61i48z02g648g048ix85hzy5,717496734982638,loan_2645178,05/02/2022 22:03,MXN,NA,7 Live,NA,NA,NA,NA,1883.3999999999999,NA,Cuauhtémoc,Ciudad de México,Social Media,FALSE,28/01/2022,Shawnathon Arreola,44,H,3336498472,email_2835@gmail.com,merchant_name_29,extra-large,NA,0.2
620hxi3880834z14i754x863,579162792534244,loan_4180950,17/02/2022 11:30,MXN,NA,7 Live,NA,NA,NA,NA,4320.87,NA,NA,NA,Social Media,FALSE,17/02/2022,Irma Sanchez-Pina,37,M,3377539735,email_2225@gmail.com,merchant_name_107,large,NA,1
618i34x3x21i74066x7g61hz,717496734982638,loan_6127236,17/02/2022 22:32,MXN,NA,7 Live,NA,NA,NA,NA,455.52,NA,Tijuana,Baja California,Social Media,FALSE,12/11/2021,Jasmine Lopez Mares,51,M,3339609463,email_593@gmail.com,merchant_name_29,extra-large,NA,0.5
5i7i838x80y5gziy871y80i4,721959885483616,loan_8337206,18/02/2022 08:24,MXN,NA,7 Live,NA,NA,0.8,NA,391.28,NA,El Carmen,Nuevo León,Social Media,FALSE,18/10/2021,Gisell Fernandez,32,M,3376395590,email_2516@gmail.com,merchant_name_425,small,NA,1
61z30yigh8299i7400zyygy5,522186628800710,loan_1006910,21/02/2022 20:14,MXN,NA,7 Live,NA,NA,NA,NA,4232.54,NA,NA,NA,Social Media,FALSE,27/11/2021,Daniel Magdaleno,62,H,3397701114,email_442@gmail.com,merchant_name_2,medium,NA,0.7
615i3h20x61x60318i62717g,783479143152634,loan_4317660,27/02/2022 10:46,MXN,NA,7 Live,NA,NA,0.8,NA,2735.31,NA,Iztapalapa,Ciudad de México,Social Media,FALSE,07/10/2021,Sydnee Lopez-Duran,62,M,3384602894,email_2962@gmail.com,merchant_name_106,small,NA,0.6
620hy93616g20yhgzzx0g140,718128581714868,loan_2677266,01/03/2022 13:54,MXN,NA,8.1 Cancelled by Kueski,NA,NA,NA,NA,1021.27,NA,NA,NA,Social Media,FALSE,27/02/2022,Linette Rodriguez,46,M,3392293558,email_899@gmail.com,merchant_name_1,large,NA,0.2
61905x36y76z9262g28xhz99,784073870287790,loan_5357866,01/03/2022 18:26,MXN,NA,7 Live,NA,NA,NA,NA,7664.2699999999995,NA,NA,NA,Social Media,FALSE,14/11/2021,Geraldine Rodriguez,34,M,3355140615,email_2367@gmail.com,merchant_name_199,small,NA,0.1
6209328yi8g43zx697y51g40,604348740805810,loan_2959288,02/03/2022 17:30,MXN,NA,7 Live,NA,NA,0.7,NA,2410.46,NA,Silao de la Victoria,Guanajuato,Social Media,FALSE,22/02/2022,Lauro Maes,29,H,3383669729,email_2240@gmail.com,merchant_name_298,medium,NA,0.1
606h12y82xxzh11g40igx9y8,601472790438528,loan_4226280,04/03/2022 23:53,MXN,NA,7 Live,NA,NA,NA,NA,398.58,NA,NA,NA,Social Media,FALSE,28/02/2022,Lucas Marquez-Roque,35,H,3364476516,email_2272@gmail.com,merchant_name_636,large,NA,1
5i7i838x80y5gziy871y80i4,844239550558792,loan_2245778,05/03/2022 21:28,MXN,NA,7 Live,NA,NA,NA,NA,609.55,NA,NA,NA,Social Media,FALSE,18/10/2021,Gisell Fernandez,32,M,3376395590,email_2516@gmail.com,merchant_name_637,medium,NA,0.7
61i86h8h68iz4g619906y940,822438732769006,loan_3333154,07/03/2022 11:34,MXN,NA,7 Live,NA,NA,0.1,NA,1816.98,NA,Guadalupe,Nuevo León,Social Media,FALSE,31/01/2022,Brayton Martinez,57,H,3340470110,email_2210@gmail.com,merchant_name_408,extra-large,NA,0.6
622i80343hz81yh06762yi56,595739747297084,loan_2019466,14/03/2022 23:50,MXN,NA,7 Live,NA,NA,NA,NA,400.77,NA,NA,NA,Social Media,FALSE,14/03/2022,Marcelo Gallegos,23,H,3353935940,email_1856@gmail.com,merchant_name_52,extra-large,NA,0.8
615g852152z687hz78454g54,726183834821532,loan_9295434,16/03/2022 00:27,MXN,NA,7 Live,NA,NA,NA,NA,1650.53,NA,NA,NA,Social Media,FALSE,09/10/2021,Michaela Vasquez,50,M,3315033962,email_2489@gmail.com,merchant_name_82,small,NA,0.7
61z3hi196x4g15537753yyhh,522186628800710,loan_2128096,25/03/2022 20:39,MXN,NA,7 Live,NA,NA,NA,NA,757.00,NA,NA,NA,Social Media,FALSE,28/11/2021,Nicolas Lopez,28,H,3350955082,email_288@gmail.com,merchant_name_2,medium,NA,0.8
5gi4920xyi800819022hhy65,742254352544054,loan_3313706,30/03/2022 11:19,MXN,NA,7 Live,NA,NA,NA,NA,866.51,NA,Aguascalientes,Aguascalientes,Social Media,FALSE,18/03/2022,Aisha Salgado Sanchez,60,M,3315896195,email_2902@gmail.com,merchant_name_205,small,NA,0.8
61i5gg350i2987g3z4gh0gh8,522186628800710,loan_4757530,31/03/2022 22:11,MXN,NA,7 Live,NA,NA,NA,NA,1312.54,NA,Miguel Hidalgo,Ciudad de México,Social Media,FALSE,30/01/2022,Renee Vigil-Trujillo,23,M,3326306903,email_2401@gmail.com,merchant_name_2,medium,NA,1
61g821h6i41h29gig71xgyh5,705065522569400,loan_6751466,05/04/2022 23:12,MXN,NA,7 Live,NA,NA,NA,NA,5474.2699999999995,NA,NA,NA,Social Media,FALSE,13/12/2021,Lawrence Casias,22,H,3302938450,email_1535@gmail.com,merchant_name_16,large,NA,0.6
618ghizi4774zi45h0x13533,784073870287790,loan_6110222,07/04/2022 22:21,MXN,NA,7 Live,NA,6,0.6,NA,9197.34,NA,Chilpancingo de los Bravo,Guerrero,Social Media,FALSE,10/11/2021,Paulina Renteria,27,M,3300440726,email_2617@gmail.com,merchant_name_199,small,NA,0.4
5z8x2h36h592i3x8iyz3ihy3,660311183204736,loan_8227798,08/04/2022 19:08,MXN,NA,7 Live,NA,NA,0.1,NA,2444.77,NA,Veracruz,Veracruz,Social Media,FALSE,21/01/2022,Xavier Quintana,29,H,3396421561,email_1241@gmail.com,merchant_name_193,small,NA,0.1
61z0436z8h3gg7ix90ix49i3,652281012039432,loan_2812638,10/04/2022 22:28,MXN,NA,7 Live,NA,NA,0.9,NA,2741.4638999999997,NA,Cajeme,Sonora,Social Media,FALSE,25/11/2021,Isabel Valdez,56,M,3346586479,email_1162@gmail.com,merchant_name_119,large,NA,0.6
6234h9z03zyx4z5g51h2h02h,522186628800710,loan_5548956,15/04/2022 03:52,MXN,NA,7 Live,NA,NA,NA,NA,8057.74,NA,NA,NA,Social Media,FALSE,18/03/2022,Mitchell Lopez,20,H,3357068569,email_2660@gmail.com,merchant_name_2,medium,NA,1
619zhy6776z6gi457095341y,522186628800710,loan_5579784,17/04/2022 21:26,MXN,NA,7 Live,NA,NA,0.9,NA,1736.6699999999998,NA,Coyoacán,Ciudad de México,Social Media,FALSE,21/11/2021,Benjamin Quintanilla,42,H,3318425973,email_2318@gmail.com,merchant_name_2,medium,NA,0.6
618y45i963570754g7y0168h,510264940437602,loan_4527296,19/04/2022 14:11,MXN,NA,7 Live,NA,NA,NA,NA,1802.14,NA,Monterrey,Nuevo León,Social Media,FALSE,10/11/2021,Adam Lopez,19,H,3352147510,email_527@gmail.com,merchant_name_159,large,NA,0.6
61hz1zhggx2hgzx123ggizxi,806539367817602,loan_0952544,23/04/2022 20:53,MXN,NA,7 Live,NA,NA,NA,NA,1458.54,NA,San Luis Potosí,San Luis Potosi,Social Media,FALSE,08/01/2022,Kayla Meraz,31,M,3333862330,email_1629@gmail.com,merchant_name_437,large,NA,0.9
61995gi2gy7g22y2z8h205xh,779106002412826,loan_9110500,25/04/2022 23:15,MXN,NA,7 Live,NA,NA,NA,NA,1237.35,NA,Chilchota,Michoacán de Ocampo,Social Media,FALSE,20/11/2021,Keshla Morales,56,M,3386563734,email_1091@gmail.com,merchant_name_364,extra-large,NA,1
61630i9zx717x5x71h2z5h9z,645736429790794,loan_7459728,10/10/2021 12:16,MXN,NA,7 Live,NA,NA,0.8,NA,1134.42,NA,Tempoal,Veracruz,Social Media,FALSE,10/10/2021,Derek Martinez,60,H,3368102349,email_398@gmail.com,merchant_name_61,small,NA,0.9
5xiz45i522izi81g670i9y7g,611801473753126,loan_8913854,19/10/2021 16:31,MXN,NA,7 Live,NA,NA,NA,NA,864.3199999999999,NA,NA,NA,Social Media,FALSE,16/10/2021,Christopher Mosqueda,64,H,3310519029,email_2380@gmail.com,merchant_name_324,large,NA,0.8
617g52y484x5zyhi64y50g49,716969385140422,loan_5631218,28/10/2021 21:19,MXN,NA,7 Live,NA,NA,NA,NA,7518.2699999999995,NA,NA,NA,Social Media,FALSE,28/10/2021,Migual Duran,54,H,3377823697,email_1423@gmail.com,merchant_name_39,medium,NA,0.7
617y9yz85zx4h4yyz9xzy409,522186628800710,loan_6001116,29/10/2021 20:15,MXN,NA,7 Live,NA,NA,0.1,NA,7496.37,NA,Veracruz,Veracruz,Social Media,FALSE,03/11/2021,Alexis Malone,48,H,3352809205,email_2261@gmail.com,merchant_name_2,medium,NA,1
617221635g0185xh071210yh,522186628800710,loan_0106422,03/11/2021 20:56,MXN,NA,7 Live,NA,NA,0.2,NA,9880.55,NA,Guadalupe,Nuevo León,Social Media,FALSE,14/11/2021,Nataly Rodriguez,38,M,3302853247,email_96@gmail.com,merchant_name_2,medium,NA,0.5
615z3yx3564g0hg02i5x9297,726183834821532,loan_0677516,08/11/2021 10:43,MXN,NA,7 Live,NA,NA,0.9,NA,1243.92,NA,Uruapan,Michoacán de Ocampo,Social Media,FALSE,03/10/2021,Cindy Kanakoqui,46,M,3396399589,email_2216@gmail.com,merchant_name_82,small,NA,0.4
61898616h75y7hxz03h21793,726183834821532,loan_9783446,09/11/2021 08:41,MXN,NA,7 Live,NA,NA,NA,NA,916.11,NA,Monterrey,Nuevo León,Social Media,FALSE,10/11/2021,Dan Isais-Pando,31,H,3350476316,email_366@gmail.com,merchant_name_82,small,NA,0.9
61665h54629i619z00zh79xx,522186628800710,loan_9355270,13/11/2021 19:20,MXN,NA,7 Live,NA,NA,NA,NA,323.39,NA,NA,NA,Social Media,FALSE,13/11/2021,Jose Vallejos,28,H,3332564700,email_872@gmail.com,merchant_name_2,medium,NA,0.8
6188gzx34i0ix3x76676ggyi,763169811475744,loan_3522236,20/11/2021 09:35,MXN,NA,7 Live,NA,NA,NA,NA,4371.97,NA,NA,NA,Social Media,FALSE,12/11/2021,Joshua Trujillo,60,H,3337343118,email_1071@gmail.com,merchant_name_4,small,NA,0.8
61397y7i7z3563678g8z1h2i,629694525615482,loan_8862098,23/11/2021 14:34,MXN,NA,7 Live,NA,NA,NA,NA,576.6999999999999,NA,NA,NA,Social Media,FALSE,05/10/2021,Ricardo Aragon,40,H,3302156790,email_435@gmail.com,merchant_name_445,medium,NA,1
619hhhg59xi804383z680315,631909587890494,loan_8738312,24/11/2021 00:48,MXN,NA,7 Live,NA,NA,NA,NA,2042.03,NA,San Pedro Garza García,Nuevo León,Social Media,FALSE,24/11/2021,Alan Cano-Higuero,26,H,3325619396,email_2058@gmail.com,merchant_name_638,medium,NA,0.7
619457ii64510559187960h0,666881560420788,loan_0296374,24/11/2021 20:20,MXN,NA,7 Live,NA,NA,NA,NA,1262.17,NA,NA,NA,Social Media,FALSE,16/11/2021,Lexus Ynostrosa,30,M,3384308749,email_1185@gmail.com,merchant_name_57,extra-large,NA,0.9
619i0h9zg1122035973xzz49,763169811475744,loan_3196860,25/11/2021 12:09,MXN,NA,7 Live,NA,NA,0.2,NA,5109.2699999999995,NA,León,Guanajuato,Social Media,FALSE,25/11/2021,Eric Rocha,31,H,3306573913,email_930@gmail.com,merchant_name_4,small,NA,0.1
6183ig3h6h48016492hx1784,705065522569400,loan_4577270,28/11/2021 16:18,MXN,NA,7 Live,NA,NA,NA,NA,458.44,NA,NA,NA,Social Media,FALSE,06/11/2021,Jovanna Argumedo,47,M,3364492910,email_1852@gmail.com,merchant_name_16,large,NA,0.2
6165328628432i46011h4zg7,522186628800710,loan_9330198,29/11/2021 00:31,MXN,NA,7 Live,NA,NA,NA,NA,5564.0599999999995,NA,NA,NA,Social Media,FALSE,20/11/2021,Mike Gurule,65,H,3375542445,email_1154@gmail.com,merchant_name_2,medium,NA,0.7
60i8y6gi6170261xiz550z35,689857429250608,loan_4239540,29/11/2021 15:47,MXN,NA,7 Live,NA,NA,NA,NA,2554.27,NA,NA,NA,Social Media,FALSE,17/10/2021,Sergio Miguel,38,H,3365155383,email_1307@gmail.com,merchant_name_379,large,NA,0.5
61z15gx8452x37x6y431izh5,760921849080618,loan_9649014,29/11/2021 17:00,MXN,NA,8.2 Churn by merchant,NA,NA,0.8,NA,3645.44,NA,Morelia,Michoacán de Ocampo,Social Media,FALSE,29/11/2021,Yanelli Chavez-Barreras,41,M,3347096079,email_2807@gmail.com,merchant_name_267,extra-large,NA,1
61zggzgz6920x9x6xxy513i1,522186628800710,loan_3444372,04/12/2021 13:00,MXN,NA,7 Live,NA,NA,0.6,NA,2128.68,NA,Nezahualcóyotl,Estado de México,Social Media,FALSE,09/12/2021,Claudia Vigil,33,M,3327679288,email_2450@gmail.com,merchant_name_2,medium,NA,0.6
61z7iii6hh27g9447g3h7z1z,721909813882396,loan_2278874,04/12/2021 21:00,MXN,NA,8.1 Cancelled by Kueski,NA,NA,NA,NA,3065.27,NA,NA,NA,Social Media,FALSE,01/12/2021,Francisco Aceves,23,H,3343098875,email_597@gmail.com,merchant_name_506,medium,NA,0.3
619zhy6776z6gi457095341y,522186628800710,loan_3849942,13/12/2021 23:20,MXN,NA,7 Live,NA,NA,NA,NA,4379.2699999999995,NA,NA,NA,Social Media,FALSE,21/11/2021,Benjamin Quintanilla,42,H,3318425973,email_2318@gmail.com,merchant_name_2,medium,NA,0.9
618h449g4ig11964g726yixy,522186628800710,loan_2633370,17/12/2021 15:00,MXN,NA,7 Live,NA,NA,NA,NA,5109.2699999999995,NA,NA,NA,Social Media,FALSE,11/11/2021,Rafael Herrera,38,H,3333180205,email_1888@gmail.com,merchant_name_2,medium,NA,0.7
611xg8g18y698i52290218gg,522186628800710,loan_1044836,28/12/2021 21:03,MXN,NA,7 Live,NA,NA,NA,NA,3594.52,NA,Tula de Allende,Hidalgo,Social Media,FALSE,20/11/2021,Ariel Garcia,63,H,3329626720,email_1767@gmail.com,merchant_name_2,medium,NA,0.2
618yz2iy2y2yx486hz57x9y2,522186628800710,loan_2094610,31/12/2021 09:38,MXN,NA,7 Live,NA,NA,NA,NA,8824.24,NA,Cuauhtémoc,Ciudad de México,Social Media,FALSE,16/11/2021,Angelica Lujan,62,M,3390451848,email_1203@gmail.com,merchant_name_2,medium,NA,0.1
59x53716y9g8x1hxx4h1884x,522186628800710,loan_4214796,03/01/2022 19:57,MXN,NA,7 Live,NA,NA,NA,NA,8247.539999999999,NA,NA,NA,Social Media,FALSE,04/12/2021,Alexandra Segundo,40,M,3389803824,email_1268@gmail.com,merchant_name_2,medium,NA,1
612h4063zxgg8066x5x60hx5,158823646240768,loan_7643518,05/01/2022 06:56,MXN,NA,7 Live,NA,NA,NA,NA,3707.69,NA,NA,NA,Social Media,FALSE,27/11/2021,Giovanni Harjes,34,H,3384995514,email_1409@gmail.com,merchant_name_18,medium,NA,1
